Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDU10,OUT046,697.7950189999991
DRA24,OUT018,2215.6902976666634
FDA02,OUT010,265.84617233333466
FDG10,OUT017,773.836036999996
FDW39,OUT010,439.9528723333325
FDP04,OUT019,164.47257399999893
NCM55,OUT013,3223.5705700000062
FDG47,OUT045,4848.4266186666555
NCU41,OUT017,2791.6461360000044
NCK31,OUT017,742.2970909999995
FDZ46,OUT045,1576.6099613333345
FDU13,OUT027,3910.8537166666606
NCF19,OUT045,671.8820830000025
NCJ43,OUT013,2852.5091333333276
NCJ05,OUT045,2583.9553743333427
FDS04,OUT027,3577.5808686666674
FDX28,OUT010,201.0716000000003
FDB41,OUT027,985.3185296666686
FDG53,OUT046,2227.453874
FDL15,OUT010,269.7488700000005
FDQ08,OUT049,916.9042506666631
DRN36,OUT013,1815.854094666671
FDI46,OUT013,4353.707257666662
FDG16,OUT027,5042.124483666666
FDV32,OUT013,958.2826109999999
FDF44,OUT010,195.32796533333348
FDK04,OUT018,635.5138676666669
NCA41,OUT013,2808.8437499999955
FDD51,OUT017,662.5786376666676
NCZ53,OUT045,2783.7885863333368
FDP01,OUT027,3462.4418553333535
FDY25,OUT049,3157.09820766668
FDB17,OUT018,2932.505003333342
NCV54,OUT018,1691.109806666666
FDJ32,OUT017,874.5582609999958
FDA37,OUT049,1965.8510670000012
FDG35,OUT035,3618.2379456666704
NCM05,OUT018,4481.291182666665
FDG45,OUT046,3796.4248899999966
FDH28,OUT013,528.8460496666672
NCE18,OUT049,3760.5293926666654
FDH38,OUT045,1992.1767990000035
FDR56,OUT013,3004.0518713333345
FDH17,OUT027,2407.941157333331
FDD39,OUT049,3228.683914
FDB41,OUT049,794.7765566666639
NCR53,OUT046,3393.6014643333287
FDX46,OUT017,852.9918893333312
FDV28,OUT049,653.4549583333326
FDA08,OUT018,2480.032871666675
FDH45,OUT017,663.5484863333335
NCS38,OUT010,316.5257586666657
FDD40,OUT010,489.9544523333334
DRM59,OUT035,2360.674905666664
NCJ43,OUT018,3348.5145980000034
NCN29,OUT013,768.6927320000043
NCC19,OUT045,3347.013219000003
FDR56,OUT035,2949.309795333332
FDZ43,OUT049,3911.1855069999956
FDJ32,OUT010,147.28605666666607
DRH03,OUT017,1166.7457006666687
NCZ54,OUT035,2917.9273123333355
FDE26,OUT017,2615.463249666658
FDS03,OUT045,1068.2272746666627
DRZ24,OUT019,331.6194446666661
FDO48,OUT027,5381.698018999995
FDW39,OUT049,2394.722807999988
NCK05,OUT049,958.8907083333314
NCK30,OUT017,4413.283041666658
FDT27,OUT018,2569.4131926666614
FDS08,OUT019,347.0771013333352
NCJ19,OUT049,884.8049230000016
FDC58,OUT045,740.3806966666644
DRE37,OUT013,3073.643506666664
FDW02,OUT035,2579.2148783333305
FDJ02,OUT010,317.92060966666634
FDX09,OUT045,2869.1208433333263
FDT31,OUT010,472.32184900000044
FDI24,OUT049,3681.3335923333266
FDY09,OUT045,3817.9746166666746
FDV28,OUT045,572.5081039999999
DRM47,OUT049,3534.2517143333457
FDT52,OUT019,473.9364140000003
FDI48,OUT018,737.9116883333334
FDY55,OUT017,6087.616907666687
FDU48,OUT013,2148.0583336666673
FDN25,OUT045,655.4190683333343
FDP20,OUT049,1800.6106036666677
FDJ15,OUT013,3646.6798120000067
FDD04,OUT018,1500.7464900000064
FDY58,OUT045,4249.051265333322
FDR37,OUT018,2825.6252390000063
FDF44,OUT013,2191.8990443333337
FDD32,OUT045,1338.8882906666638
FDR57,OUT017,2047.700080333338
DRG39,OUT027,1626.2542286666655
FDX15,OUT017,2699.811232333327
DRN37,OUT045,2345.8564170000013
FDW40,OUT027,4208.370885333332
FDB32,OUT049,1290.529017333336
FDM40,OUT018,1965.2141183333292
FDE39,OUT027,2778.3767420000086
DRH49,OUT017,1081.127149666666
FDT46,OUT049,679.0250073333337
NCF06,OUT035,3392.958967333338
FDP07,OUT017,3211.0779426666627
FDC04,OUT013,3891.719734333326
FDZ32,OUT017,1495.6253783333352
FDD50,OUT045,2777.528956666668
FDU56,OUT017,3129.9280193333357
FDV34,OUT017,1140.3478403333265
NCY41,OUT013,772.9960193333326
NCK18,OUT046,3119.712427999988
DRH25,OUT049,1001.8248213333314
FDT57,OUT046,3136.7491403333283
FDV56,OUT018,1284.8475240000018
FDV12,OUT045,1841.334260666672
FDN52,OUT017,1345.6594766666697
FDX38,OUT035,641.6048279999993
FDE47,OUT018,1656.5558963333322
NCO07,OUT013,3695.091239666674
FDV09,OUT027,3062.394815666681
FDZ23,OUT019,448.83464433333523
DRH51,OUT018,1106.9468736666647
NCY54,OUT045,2917.7264626666656
DRG49,OUT013,4606.249636333322
NCC19,OUT049,3607.993503000001
NCV53,OUT045,4987.403491333331
FDZ47,OUT019,270.71760900000004
NCO26,OUT018,1518.9527910000015
NCP02,OUT045,816.5693003333317
NCW30,OUT018,3877.8056240000055
NCN55,OUT046,3879.992776999995
FDB20,OUT010,191.6860393333333
DRL11,OUT013,2309.2806939999923
DRD60,OUT045,3544.0866900000037
FDW14,OUT010,223.53791133333283
FDL27,OUT010,188.2516210000004
FDU09,OUT018,636.8865253333342
DRH36,OUT027,2346.239251999994
FDP34,OUT027,3172.3772079999803
FDE04,OUT017,3046.234740000005
FDZ57,OUT027,3828.02153866666
FDF02,OUT010,212.86513733333356
FDG28,OUT045,2993.183795999995
NCI31,OUT046,714.0782676666672
FDT43,OUT013,834.8654843333355
FDU20,OUT046,2432.1463163333387
FDD53,OUT013,625.7687749999988
FDW15,OUT045,2542.3806030000055
NCT53,OUT045,2500.1677733333318
NCG55,OUT027,2356.566919666668
FDD48,OUT035,2024.3238423333332
FDG47,OUT049,5329.4771056666505
FDI21,OUT017,1248.6424296666682
FDT27,OUT017,3258.558359999994
DRO35,OUT013,2040.6126393333323
FDD33,OUT017,4131.670725333321
FDC04,OUT035,4155.084692000003
FDY34,OUT013,2243.9823589999987
DRJ49,OUT049,2211.1351160000027
FDE05,OUT049,2659.6102283333375
FDU31,OUT017,3964.16432266668
NCN19,OUT027,4711.7933619999885
FDK56,OUT027,5886.811627666673
FDK58,OUT017,1727.210592333331
NCJ42,OUT035,1617.6498733333347
FDZ34,OUT027,5927.366615333352
FDA52,OUT018,3033.796486333334
NCR29,OUT013,685.189205666667
FDT48,OUT035,3152.6628700000024
DRJ51,OUT019,556.4811883333336
NCS54,OUT046,3455.6273923333442
FDV01,OUT035,2740.2374986666714
DRG51,OUT027,4128.515943000005
NCG42,OUT013,1766.2320206666668
FDA51,OUT049,1776.0425836666639
FDV19,OUT010,373.7945456666658
NCT18,OUT045,3037.9999036666686
NCS41,OUT045,2474.3868876666625
FDO03,OUT046,4149.121343333327
FDL12,OUT010,159.99284966666667
FDY37,OUT010,287.5534716666689
FDI58,OUT049,1612.188094000002
FDT28,OUT018,2279.880075666664
NCC42,OUT010,319.4408530000006
FDO01,OUT017,2350.64462866667
FDJ02,OUT013,2071.906349000003
FDQ04,OUT018,542.1398563333321
DRL47,OUT013,1767.0454063333323
FDZ32,OUT035,1736.1866859999989
FDC35,OUT035,4123.169569
FDX14,OUT045,1043.7890856666645
FDZ35,OUT013,1683.3432496666637
FDL14,OUT013,2183.6919496666646
FDO04,OUT049,1018.8448886666688
DRK11,OUT017,2233.4682673333286
FDB44,OUT018,3374.245548666659
FDZ50,OUT049,3710.912866999996
FDI12,OUT027,2445.4578776666767
FDU43,OUT017,4353.831540333324
FDD58,OUT010,179.12239333333346
FDB27,OUT017,3346.8312336666713
FDB04,OUT018,1129.5297000000003
NCO17,OUT013,2177.1671096666655
FDL12,OUT017,1149.4548746666637
DRJ13,OUT049,2446.702923666667
FDD57,OUT045,1577.2302650000024
FDW19,OUT035,1577.852788000008
DRD27,OUT018,1343.4834203333387
FDH27,OUT027,4339.559007666674
NCW30,OUT027,8628.254224333365
FDR40,OUT018,1173.2971726666642
FDG05,OUT013,2272.6949839999997
NCY41,OUT019,40.50838166666655
FDI38,OUT018,2988.4044616666665
FDR20,OUT046,629.5471900000015
FDE09,OUT017,1702.719139333332
FDN50,OUT019,213.7828316666669
DRF27,OUT045,2830.3612963333367
DRF51,OUT013,527.6698029999993
NCO02,OUT019,206.91843366666637
FDB51,OUT027,1622.0907593333427
FDJ50,OUT013,789.2837066666672
FDN52,OUT013,1332.5776163333383
FDX14,OUT013,929.455690333332
FDT27,OUT019,613.7976909999992
FDV10,OUT013,788.088595666668
FDU33,OUT046,656.844989999999
FDU58,OUT046,3526.3775196666697
NCP42,OUT027,5160.513710666664
FDL51,OUT027,5061.527005333338
DRH15,OUT027,985.3973160000033
FDU16,OUT017,1021.6567840000007
FDW15,OUT017,2863.050966666671
FDQ44,OUT045,2057.9367553333345
NCI06,OUT027,4814.6061980000095
DRK23,OUT019,378.07120100000037
FDC28,OUT035,1784.8966139999975
NCY17,OUT019,70.54927766666684
NCV05,OUT018,2470.7593873333335
FDM34,OUT019,364.7296786666664
DRD60,OUT027,6407.125450333318
FDT38,OUT046,1393.0200499999949
FDQ57,OUT018,2227.866670000001
FDE59,OUT027,830.8884389999967
NCM43,OUT046,2568.053850999995
DRI51,OUT049,2523.640552333333
NCG30,OUT017,2213.4543193333343
NCK54,OUT035,2335.653031999997
FDQ16,OUT019,218.6809003333322
FDI36,OUT013,2755.509841
FDX16,OUT027,3883.2574163333434
FDA34,OUT046,3309.8160826666613
FDJ48,OUT018,3429.8675903333306
FDU47,OUT035,1948.86318
FDS39,OUT046,1966.8075996666746
FDD11,OUT046,2898.4615396666672
FDM16,OUT027,1948.7910516666664
FDU56,OUT018,3066.540530333335
FDQ32,OUT017,1897.164919666666
DRK35,OUT013,752.5026953333335
FDA58,OUT049,3397.1035723333403
DRG48,OUT019,426.9653336666682
FDT59,OUT010,661.4556549999996
FDQ31,OUT019,214.14125399999958
FDS51,OUT018,657.8303739999993
FDW32,OUT027,2466.504925333331
FDI15,OUT027,5091.116266999989
NCV30,OUT017,885.7259463333271
DRG25,OUT049,3553.3635033333385
FDT02,OUT013,458.91818533333173
FDO33,OUT027,3531.363251999998
FDP38,OUT035,610.3499566666661
FDZ45,OUT035,3295.2051016666605
NCA54,OUT027,5046.093761333336
FDU33,OUT017,809.3819893333358
FDN58,OUT017,4162.610451333336
FDI05,OUT045,1388.455990999997
FDM57,OUT019,136.68763033333374
NCS42,OUT027,2601.11082100002
FDB57,OUT045,3523.108441666672
FDC03,OUT045,3128.108165999991
FDZ58,OUT013,2074.798140333332
NCK29,OUT045,2476.056936
NCR53,OUT045,3954.7721039999965
FDE26,OUT027,4176.098449666664
FDU52,OUT049,2398.1272653333285
FDE41,OUT027,1935.7635650000054
FDU38,OUT018,3000.158051000001
FDA52,OUT017,2583.65798366666
FDW46,OUT046,1311.7447343333292
DRI59,OUT035,3790.6335396666677
FDT38,OUT035,1118.2898863333323
FDL33,OUT018,3270.898963000008
FDQ01,OUT027,5966.366960000006
FDJ08,OUT046,3301.3471066666752
FDQ47,OUT049,634.2166673333325
NCZ18,OUT013,4061.314529666668
FDE29,OUT017,1005.786331333332
FDF10,OUT027,3030.819250666659
FDC48,OUT049,1244.0450806666727
FDY58,OUT013,4432.600118999996
NCX30,OUT010,955.0046556666616
FDV11,OUT013,3297.18696633332
FDT46,OUT046,666.5279413333334
DRD01,OUT019,173.28221766666613
FDQ11,OUT013,3601.829304666658
NCM41,OUT017,1209.194889333337
NCC55,OUT013,587.540758333334
FDG45,OUT027,5105.272284666657
NCQ54,OUT049,3226.36471066667
FDM34,OUT045,1715.2805660000072
FDD17,OUT019,465.3442650000003
FDN38,OUT027,5865.436118666688
FDB53,OUT018,1748.810253999995
NCL06,OUT035,4889.431021333331
NCV18,OUT019,202.8725890000001
FDX25,OUT013,3082.0359156666846
FDB39,OUT046,841.4879749999982
FDC33,OUT049,2767.8215926666676
NCO14,OUT018,521.6631773333339
FDA58,OUT027,5484.112484666666
NCQ02,OUT017,3186.873893333338
NCR53,OUT017,3583.2346203333327
FDN52,OUT046,1265.9676553333336
FDG26,OUT046,3938.7862459999883
FDE23,OUT027,943.4763286666656
DRI37,OUT013,681.6049823333341
DRH37,OUT018,2511.048055000001
FDO01,OUT035,2156.045714333335
FDK45,OUT049,2246.059654999998
FDP23,OUT049,4192.913228666666
FDM33,OUT035,4214.966744000012
FDD36,OUT017,2183.6986076666717
FDL56,OUT017,981.5967076666657
FDT27,OUT010,621.8072650000008
FDG52,OUT017,635.9355410000006
NCL42,OUT035,5317.082128999979
DRJ24,OUT046,2585.7186346666645
FDV38,OUT046,712.2195760000003
FDT35,OUT045,4199.453603999975
FDY51,OUT045,3637.3397476666605
FDC37,OUT017,1836.3218963333347
NCP43,OUT013,3329.5648203333467
FDO33,OUT045,1841.546206999999
FDW04,OUT018,1713.1943926666665
NCC31,OUT046,1923.5494640000006
FDK22,OUT049,3335.4327376666624
FDJ50,OUT017,848.5698676666694
FDV13,OUT017,1417.4471423333314
DRL60,OUT017,2234.368206999997
FDW03,OUT017,1768.6810550000002
FDY27,OUT035,2995.344317000002
FDB39,OUT027,1562.8323400000004
FDU59,OUT045,2725.5266476666666
FDZ57,OUT049,1922.1568323333317
FDO21,OUT049,3006.61520133334
FDS43,OUT018,2942.59742166667
FDU28,OUT010,592.1669586666671
FDC51,OUT010,206.8063573333332
FDW16,OUT010,220.68939699999953
FDP32,OUT010,211.44920266666654
FDB60,OUT019,439.7786546666666
NCQ30,OUT046,1741.4820153333376
FDD26,OUT049,3504.013297666666
FDI44,OUT045,1630.7173079999932
DRH23,OUT046,1053.8515429999982
FDO44,OUT046,1295.7211476666648
FDG04,OUT046,2936.100323333329
FDM32,OUT027,3187.3732433333444
FDM09,OUT013,2769.5515630000045
FDZ47,OUT013,1506.1139476666658
FDM40,OUT027,3866.50588833334
FDY48,OUT017,1830.528326666668
NCM30,OUT045,648.3737946666662
FDX36,OUT010,769.4772663333342
DRF03,OUT017,554.8788296666671
FDN51,OUT049,4784.336710666661
FDM57,OUT049,1249.9707006666702
FDB35,OUT049,1397.9048026666699
FDY13,OUT027,2652.058946666667
FDA37,OUT017,2400.823755333337
NCX53,OUT017,2461.2817243333384
FDD59,OUT018,903.6171019999986
FDX10,OUT019,65.21843899999983
FDC03,OUT018,3014.402841999998
FDW43,OUT035,4202.939067000005
FDW10,OUT046,2838.9146069999997
FDY14,OUT027,5198.28232533332
FDV43,OUT045,656.307911333332
FDO40,OUT013,2543.1373956666694
FDP46,OUT027,2672.1294876666757
NCE43,OUT019,358.15046499999977
FDD05,OUT035,2275.5468273333377
FDJ60,OUT010,399.9405116666664
DRE27,OUT018,1292.3943669999992
FDO11,OUT035,5310.591688666665
DRG11,OUT027,2470.954688666657
FDK33,OUT010,526.6089616666665
DRM23,OUT045,2163.090988000001
FDJ02,OUT027,4076.8365469999976
NCZ05,OUT045,1338.209174666668
NCL30,OUT013,1961.667623666667
FDZ19,OUT018,2371.8492490000044
FDM45,OUT049,1985.0727130000053
FDO36,OUT046,2849.685031666675
NCK31,OUT045,694.9931106666644
DRJ37,OUT045,2293.8984946666687
FDP24,OUT018,1789.5316916666673
FDF46,OUT013,1951.7094750000047
FDX46,OUT019,144.52187699999965
NCL18,OUT045,2949.0911909999995
FDJ26,OUT013,2722.238705333329
FDJ07,OUT045,1831.6113613333316
FDY15,OUT013,2200.128332333333
DRG01,OUT045,1144.5978636666628
FDF58,OUT045,1215.8262573333307
FDZ14,OUT019,254.06040266666577
FDP31,OUT049,799.3672476666676
FDH45,OUT013,676.9022149999962
FDA09,OUT010,358.50555833333453
FDW31,OUT035,3203.3357983333294
FDA57,OUT046,656.6430306666684
NCE55,OUT035,2525.964194333327
FDC17,OUT019,582.7580949999996
FDC59,OUT013,1099.3944823333347
FDA22,OUT013,3179.4579910000098
FDK52,OUT035,3746.230227999999
NCM26,OUT046,2440.2712956666705
NCT53,OUT035,2420.8865286666664
FDW45,OUT018,2751.955578666664
NCI18,OUT035,3090.917687666666
FDE38,OUT018,2657.4996423333323
FDF08,OUT019,288.85843966666783
FDY58,OUT010,628.9712730000017
FDF58,OUT019,220.87914999999944
FDX39,OUT017,4685.327812
FDB44,OUT049,3486.2464246666655
FDF28,OUT013,2173.5340610000035
FDE39,OUT013,1481.0887449999957
FDT37,OUT018,3327.199011000009
FDZ45,OUT017,3633.5302620000057
FDO40,OUT035,2879.882390666669
FDM57,OUT027,1925.512464333331
DRG36,OUT017,3188.2354543333413
FDY36,OUT010,180.53721833333302
DRL60,OUT027,3669.6354863333463
FDS25,OUT019,258.8053373333344
DRF49,OUT027,3522.3494296666513
FDP16,OUT045,4421.07623066666
FDS60,OUT049,2208.3698266666706
FDU15,OUT027,921.9920723333303
FDK43,OUT046,2453.186705999994
FDN25,OUT046,739.9601330000004
FDE53,OUT049,1019.4674116666624
FDB22,OUT013,2556.9416489999912
FDE39,OUT017,2412.789291
FDX35,OUT035,4437.284022000002
NCG54,OUT049,2997.212995666658
FDH27,OUT035,2302.176607999996
NCK42,OUT013,2922.93967666667
FDS25,OUT049,1887.9935246666719
FDI10,OUT018,2747.7843416666637
FDU35,OUT035,1950.5054866666692
FDI04,OUT017,3055.1941886666636
DRK23,OUT035,4854.236833333341
FDB53,OUT019,304.87647800000065
FDY02,OUT049,3859.1676626666504
FDM60,OUT035,643.5201126666653
NCJ31,OUT010,762.8902849999989
DRP35,OUT017,2154.5398966666703
NCQ30,OUT018,1362.364398666664
DRL11,OUT010,308.6604413333338
FDU01,OUT013,3288.4527800000137
FDR39,OUT035,3405.323983000008
FDO08,OUT046,2395.5905673333295
FDC02,OUT045,5677.891355333322
NCZ29,OUT035,2109.691608666665
FDF29,OUT010,265.0139223333336
FDZ23,OUT017,3443.9758923333375
NCU53,OUT018,2389.7703656666727
NCW30,OUT013,4062.3376423333393
NCM26,OUT027,4294.523185999989
FDV50,OUT027,2961.1665836666693
FDW15,OUT049,2462.0873423333237
FDI35,OUT027,6485.708714666651
FDO11,OUT017,4584.745405999996
FDN48,OUT046,1573.8113820000044
NCA17,OUT049,1915.1748096666618
NCN54,OUT013,934.9762820000027
FDP22,OUT013,616.898099666667
NCB54,OUT035,2294.355677333336
FDD08,OUT045,649.4379649999998
DRM48,OUT010,118.21168033333338
FDG41,OUT027,3348.210549333341
FDE44,OUT027,1762.7887249999928
FDE26,OUT035,2441.5829216666607
NCS38,OUT013,1658.5765993333275
NCJ54,OUT018,3825.8410436666595
FDI40,OUT019,215.6470716666671
FDN45,OUT018,4371.61505833334
FDU43,OUT046,4118.933971333324
FDI04,OUT010,628.863635333334
NCC07,OUT018,1338.9759543333341
NCC07,OUT019,262.39399933333345
NCD18,OUT045,3651.6799699999942
FDU55,OUT035,4695.603325333335
FDX59,OUT035,586.1248236666669
FDR52,OUT049,3050.9519329999894
NCP17,OUT013,748.1572406666677
FDQ32,OUT045,1864.9990119999957
NCT17,OUT049,2892.841078000011
FDO10,OUT049,901.6774046666666
FDE32,OUT049,639.1901933333353
FDN44,OUT045,2835.67659966666
FDH02,OUT035,1247.941120333338
FDK60,OUT013,1607.101382
FDS24,OUT019,396.9155603333308
FDL03,OUT010,838.4130886666659
FDB46,OUT027,5793.485331999979
FDO48,OUT049,3479.1046099999976
FDZ39,OUT049,1552.715509
FDT02,OUT027,1118.6005930000001
FDC50,OUT013,1795.2953003333369
FDP39,OUT035,657.0902263333346
DRG15,OUT018,930.0393749999973
FDP10,OUT018,1464.0575810000005
FDF53,OUT027,5500.467861666659
FDN34,OUT045,2779.211211333338
FDK02,OUT045,2043.559914000006
FDC23,OUT045,3154.844474666666
FDJ10,OUT019,384.2076576666661
FDE53,OUT035,1460.5865436666677
FDR25,OUT035,4964.776278333322
FDW50,OUT046,2420.068704333334
FDS09,OUT049,719.3292103333354
FDW49,OUT010,533.9194456666675
FDU51,OUT046,2970.300249999998
FDF28,OUT018,1589.8826843333286
NCY30,OUT018,2642.9519123333303
FDD44,OUT045,4552.183347333344
FDX09,OUT017,2812.928432999993
NCF30,OUT013,2478.128683666666
FDZ50,OUT019,580.1559266666674
FDW37,OUT013,1373.3967046666687
FDD11,OUT049,3898.6773443333263
DRH39,OUT018,872.1081170000022
FDA36,OUT049,3061.648010000003
NCG43,OUT049,1479.0935643333335
FDF02,OUT035,1998.2577723333318
FDP57,OUT027,2496.0731033333336
NCE42,OUT017,3464.081942666654
NCR38,OUT027,5273.635350000047
FDP03,OUT019,375.572231666666
FDO51,OUT035,803.6095033333366
NCQ42,OUT046,2070.3539253333283
NCM41,OUT046,1292.4809209999994
FDH48,OUT027,1833.5299750000029
DRF60,OUT046,4298.1939633333295
FDJ27,OUT035,1672.8091840000038
FDQ14,OUT013,2218.395664999996
FDN27,OUT017,2233.1298190000034
NCQ02,OUT046,2674.643992333331
FDJ33,OUT049,2055.466637333336
FDP07,OUT027,5883.278448999979
DRE01,OUT049,4502.1728900000035
FDU36,OUT045,1661.86121266667
FDL28,OUT017,3659.8193750000037
NCX53,OUT046,2900.3202313333363
FDZ39,OUT013,1370.0998849999987
NCP42,OUT013,3004.0896
FDJ14,OUT035,1373.7662236666677
FDK04,OUT049,910.8532383333315
NCC19,OUT017,3211.545112333336
FDS09,OUT018,615.6508343333325
FDZ02,OUT046,1391.3555500000018
FDD35,OUT018,1972.9640303333297
NCY42,OUT017,2308.986632333334
FDB05,OUT045,3460.1670386666547
FDF20,OUT035,3112.515129999999
NCO41,OUT018,1590.0269409999994
FDC40,OUT027,1913.2417703333342
FDV58,OUT045,2321.329454666675
FDZ57,OUT045,1577.6175386666669
DRM35,OUT046,3467.8137516666734
DRN36,OUT018,1519.1059249999996
FDQ13,OUT046,1331.4024793333394
DRO35,OUT010,244.26759433333305
NCD43,OUT035,1792.2181946666685
FDA51,OUT018,1544.8291079999985
NCX17,OUT027,5667.160878666663
NCZ17,OUT049,765.3859253333347
FDR11,OUT027,3901.2517709999934
FDW34,OUT049,4156.583851666653
FDN50,OUT017,1257.5819043333365
FDS09,OUT046,801.6686963333344
FDS48,OUT018,2484.512595999995
FDL44,OUT049,2659.3050700000026
DRF48,OUT018,2278.161202000004
FDA14,OUT018,1590.6649993333303
NCD30,OUT049,1461.9802850000021
FDI16,OUT017,755.4910276666683
NCG06,OUT035,3991.2646020000025
DRZ24,OUT035,2342.0546990000016
NCS17,OUT045,1527.9433103333358
FDB37,OUT045,4807.286836666681
FDE10,OUT035,1964.6204466666632
FDC57,OUT045,2669.6438343333275
FDM12,OUT018,2999.9827236666774
FDE24,OUT049,2049.281355333336
FDW22,OUT045,3118.0090896666757
DRD01,OUT027,1634.2760089999945
NCZ18,OUT027,6365.166734333374
FDN49,OUT045,526.331545
FDR22,OUT035,2045.4030703333403
FDV08,OUT019,80.44972366666676
FDY39,OUT046,3969.8302806666666
FDV36,OUT049,2659.2939733333333
FDO60,OUT045,689.3981713333327
FDU04,OUT027,3459.8674286666937
FDR20,OUT027,841.0840563333371
FDW19,OUT019,260.8216016666671
FDU40,OUT049,2092.6060709999992
FDK15,OUT045,1480.644878333333
DRF15,OUT035,2002.8318183333329
FDQ25,OUT017,2953.038275333336
FDI48,OUT019,129.37159800000018
FDS49,OUT046,1550.3552479999987
FDV22,OUT046,2685.1591936666787
NCV42,OUT046,1602.1988746666643
FDX26,OUT046,3047.2900330000066
FDI33,OUT018,1498.8267666666632
FDZ14,OUT049,1925.7388363333348
FDG10,OUT013,583.0976530000021
FDM38,OUT018,724.2982976666667
FDG26,OUT027,5382.324980666657
FDH46,OUT035,1618.4344076666675
FDN13,OUT018,1399.8533773333306
FDU57,OUT035,2655.848458333329
NCI06,OUT046,2751.2587080000044
FDM38,OUT045,895.302369666668
NCG42,OUT010,331.5994706666655
FDL39,OUT045,2683.7266140000006
FDT31,OUT019,435.4121163333331
FDV59,OUT013,3657.4369206666674
FDB49,OUT035,1937.259395666668
FDD58,OUT049,1685.0510266666731
DRN59,OUT046,676.8345253333335
FDX48,OUT049,2431.4394586666626
FDQ11,OUT049,3798.896117666666
FDY12,OUT049,866.9925536666668
FDQ11,OUT045,3558.591143000002
DRI11,OUT017,1730.645010666671
FDY32,OUT027,3687.511106666662
FDS51,OUT045,828.1164916666661
FDR19,OUT010,286.10424700000226
DRB13,OUT018,2959.151429000006
FDS21,OUT035,1026.3695383333313
FDQ40,OUT045,2662.3577629999977
NCE55,OUT013,2808.763853999992
FDX43,OUT027,3804.7451706666616
FDS12,OUT049,2269.9319140000034
DRK01,OUT027,2717.837767333332
FDN25,OUT017,704.425277333335
FDB60,OUT046,3714.9076670000145
FDQ13,OUT017,1442.9794626666708
DRK13,OUT045,3559.856163000008
DRF25,OUT018,458.8848953333337
NCD42,OUT019,77.48802333333373
FDW25,OUT045,1594.6986376666616
NCV29,OUT027,4643.087240666672
NCK42,OUT035,3394.111911000002
DRJ13,OUT027,4621.951419666674
DRD15,OUT017,3568.430557333337
FDM27,OUT045,2889.7761786666606
FDZ50,OUT018,2462.329249666666
FDC04,OUT046,3384.0305893333257
FDF50,OUT049,3176.7626106666703
FDP15,OUT045,3908.585558000001
FDK46,OUT035,4095.42013466667
FDZ56,OUT018,2482.668330000001
FDY60,OUT049,2163.802284333334
FDB10,OUT035,3962.4998226666635
FDR57,OUT045,1859.6071416666653
FDU58,OUT049,3121.2626323333366
FDH02,OUT046,1273.6554260000055
FDP48,OUT013,3522.69675533335
FDI46,OUT035,4166.260144999997
FDW56,OUT013,3200.7991003333286
NCM19,OUT010,200.50456033333245
FDS50,OUT027,5349.199211333325
FDK24,OUT013,656.0349333333326
FDO36,OUT017,3717.5586606666734
FDK45,OUT027,2553.4484183333366
NCL05,OUT045,761.3389710000043
FDL32,OUT018,1718.592921000004
FDA28,OUT049,2287.937365333328
FDY36,OUT018,1120.7455786666649
FDP32,OUT018,2146.865442000003
FDL50,OUT046,1654.0358433333297
DRC24,OUT049,2605.1544463333357
NCS18,OUT017,2150.6039090000113
FDD16,OUT017,1417.4593486666658
NCV18,OUT013,1648.9890793333393
FDX07,OUT046,3065.309910000008
NCZ05,OUT027,2897.2198226666746
NCI31,OUT013,635.9033606666704
FDK14,OUT049,1103.5102360000042
NCR06,OUT045,587.7804463333322
NCF54,OUT049,2690.185983666668
DRG23,OUT010,397.81549999999993
FDD53,OUT046,576.7481403333358
NCM31,OUT027,3495.7862289999916
FDT16,OUT017,5444.940141666661
FDR40,OUT035,1374.0613949999977
DRG25,OUT017,3617.9028263333416
FDT10,OUT035,1124.5062389999985
FDY32,OUT013,2535.456283000005
FDN50,OUT035,1321.234603666672
FDZ35,OUT019,217.60452366666792
NCP54,OUT045,2026.3401066666663
NCD07,OUT035,1574.817849666669
FDS02,OUT018,3202.989582333331
DRN59,OUT018,635.1132780000011
DRB24,OUT013,2071.332651333324
FDP37,OUT027,3379.3067383333473
DRB01,OUT018,2919.652844000007
FDR47,OUT046,2640.4873426666586
NCM31,OUT010,375.6066313333346
NCF06,OUT027,6585.924930666655
NCV17,OUT027,3248.755564666689
FDS10,OUT049,2579.5888360000026
FDN52,OUT035,1347.7889270000016
FDZ48,OUT013,1929.1788030000016
FDJ48,OUT049,3925.0308179999956
DRB13,OUT027,6982.392185666667
FDV59,OUT017,3668.0464436666716
FDL32,OUT035,1606.8960936666695
FDZ12,OUT035,2663.6760470000017
NCR06,OUT027,1115.5578869999956
FDP51,OUT017,2320.1376726666713
FDY22,OUT013,1751.5566790000023
FDZ38,OUT049,3302.7541640000136
NCO54,OUT035,982.9860103333332
FDR23,OUT035,2802.8759626666683
FDM38,OUT049,864.7565753333358
FDS25,OUT013,2134.1974873333365
FDZ22,OUT013,1367.9726539999995
FDZ20,OUT019,443.55817933333395
FDD45,OUT010,189.43230633333312
FDN03,OUT049,3194.616037666667
NCW30,OUT046,3030.51853100001
FDY24,OUT027,1643.0789946666723
FDJ26,OUT019,518.1854820000018
